grid,positionText,current_points,current_wins,last_1,last_2,last_3,last_4,last_5,last_6,last_7,last_8,last_9,last_10,rolling_avg_pos_move_10,propensity_1,propensity_0
2,1,184.0,7,0,1,1,1,1,0,1,1,0,1,0.3,0.6666666666666666,0.3333333333333333
2,1,15.0,2,0,1,0,0,0,0,0,0,0,0,0.7,0.1,0.9
3,1,188.0,8,0,1,0,1,1,1,1,0,1,1,-0.3,0.6363636363636364,0.36363636363636365
1,1,169.0,1,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
1,1,169.0,2,1,0,0,0,0,0,0,0,0,0,-0.1,0.09090909090909091,0.9090909090909091
3,1,200.0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
2,1,249.0,9,0,0,0,1,0,1,0,1,1,1,-0.7,0.5333333333333333,0.4666666666666667
3,1,338.0,3,0,0,0,0,0,0,0,0,0,0,-0.2,0.13333333333333333,0.8666666666666667
3,1,230.0,10,0,1,0,0,0,1,0,1,0,1,-0.6,0.5294117647058824,0.47058823529411764
1,1,35.0,4,0,1,0,0,0,0,0,0,0,0,0.2,0.17647058823529413,0.8235294117647058
1,1,387.0,3,0,0,0,0,0,0,0,0,1,0,1.5,0.11764705882352941,0.8823529411764706
1,1,326.0,11,0,0,1,0,1,0,0,0,1,0,-0.5,0.5,0.5
1,1,26.0,1,0,1,0,0,1,0,1,0,0,0,0.2,0.0,1.0
1,1,22.0,2,1,0,1,0,0,1,0,1,0,0,0.1,0.5,0.5
1,1,15.0,3,1,1,0,1,0,0,1,0,1,0,0.2,0.6666666666666666,0.3333333333333333
4,1,20.0,1,0,0,0,0,0,1,0,0,0,0,2.0,0.0,1.0
1,1,39.0,4,0,1,1,1,0,1,0,0,1,0,0.3,0.6,0.4
1,1,45.0,5,1,0,1,1,1,0,1,0,0,1,0.2,0.6666666666666666,0.3333333333333333
10,1,34.0,1,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
1,1,65.0,6,0,1,1,0,1,1,1,0,1,0,-0.9,0.625,0.375
3,1,0.0,2,0,0,0,0,0,0,0,0,1,0,0.2,0.1111111111111111,0.8888888888888888
2,1,65.0,7,0,1,0,1,1,0,1,1,1,0,-0.7,0.6,0.4
1,1,65.0,8,1,0,1,0,1,1,0,1,1,1,-0.7,0.6363636363636364,0.36363636363636365
2,1,69.0,9,1,1,0,1,0,1,1,0,1,1,-0.7,0.6666666666666666,0.3333333333333333
6,1,74.0,10,1,1,1,0,1,0,1,1,0,1,-0.6,0.6923076923076923,0.3076923076923077
1,1,86.0,11,1,1,1,1,0,1,0,1,1,0,-0.1,0.7142857142857143,0.2857142857142857
5,1,97.0,1,0,0,0,0,0,0,0,0,0,0,-1.1,0.0,1.0
1,1,10.0,2,0,0,0,0,0,0,0,0,0,0,0.8,0.09090909090909091,0.9090909090909091
2,1,343.5,1,1,0,1,1,1,1,1,0,1,0,-0.1,1.0,0.0
3,1,20.0,1,0,0,1,0,0,0,0,0,0,0,0.3,0.0,1.0
2,1,44.0,2,0,1,1,0,1,1,1,1,1,0,0.5,0.6666666666666666,0.3333333333333333
1,1,0.0,3,1,0,1,1,0,1,1,1,1,1,0.8,0.75,0.25
2,1,101.0,2,0,0,1,0,0,1,0,0,0,0,0.5,0.2,0.8
6,1,66.0,1,0,0,0,0,0,0,0,1,0,0,-0.2,0.0,1.0
1,1,138.0,4,0,1,0,0,1,0,0,1,0,0,0.5,0.3333333333333333,0.6666666666666666
1,1,119.0,3,1,0,1,0,0,1,0,0,1,0,0.5,0.42857142857142855,0.5714285714285714
1,1,101.0,5,1,1,0,1,0,0,1,0,0,1,0.9,0.5,0.5
2,1,150.0,4,0,0,0,0,0,1,1,0,1,1,-1.2,0.4,0.6
8,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
1,1,202.5,6,0,0,1,1,1,0,1,0,0,1,0.2,0.5,0.5
1,1,221.5,7,1,0,0,1,1,1,0,1,0,0,-0.3,0.5454545454545454,0.45454545454545453
2,1,104.0,1,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
4,1,0.0,5,0,0,0,0,1,0,0,0,0,0,-1.3,0.35714285714285715,0.6428571428571429
1,1,262.5,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0
1,1,275.5,8,0,0,0,1,1,0,0,1,1,1,1.3,0.5,0.5
3,1,293.5,9,1,0,0,0,1,1,0,0,1,1,1.3,0.5333333333333333,0.4666666666666667
10,1,0.0,6,0,0,0,1,0,0,0,0,1,0,0.9,0.3333333333333333,0.6666666666666666
1,1,0.0,8,1,0,0,0,1,0,0,0,0,1,1.8,0.3684210526315789,0.631578947368421
1,1,387.5,10,0,0,1,1,0,0,0,1,1,0,1.5,0.5,0.5
