grid,positionText,current_standings_position,current_wins,last_1,last_2,last_3,last_4,last_5,last_6,last_7,last_8,last_9,last_10,propensity_tight_0,propensity_tight_1,propensity_tight_2,propensity_tight_3,propensity_winner_1,propensity_winner_0
3,1,2,2,2,0,2,3,3,0,3,2,1,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,1.0
2,2,3,1,0,0,3,2,1,2,2,3,0,2,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.125,0.875
13,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,4,0,0,0,0,0,0,0,0,0,3,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,1.0
7,0,12,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
4,0,9,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,3,1,6,1,0,1,1,2,1,1,1,0,1,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.75,0.25
19,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
10,0,7,0,0,0,0,0,0,3,0,0,2,3,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,1.0
18,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,0,5,0,3,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,1.0
14,0,13,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
11,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,0,19,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0
5,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
11,0,13,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,0,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
13,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
4,0,8,0,0,0,0,0,0,0,3,0,0,2,0.8,0.0,0.1,0.1,0.0,1.0
5,0,7,0,0,3,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,1.0
12,0,10,1,0,0,1,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.1111111111111111,0.8888888888888888
19,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,6,0,0,0,0,0,0,0,0,0,0,3,0.9,0.0,0.0,0.1,0.0,1.0
7,0,12,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
10,0,11,0,0,0,2,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,1.0
17,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,0,19,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,2,2,1,2,0,2,3,3,0,3,2,1,0.2,0.2,0.3,0.3,0.1111111111111111,0.8888888888888888
6,3,4,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
14,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
2,1,1,7,3,1,0,1,1,2,1,1,1,0,0.2,0.6,0.1,0.1,0.6666666666666666,0.3333333333333333
3,2,3,1,2,0,0,3,2,1,2,2,3,0,0.3,0.1,0.4,0.2,0.1111111111111111,0.8888888888888888
1,1,1,8,1,3,1,0,1,1,2,1,1,1,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.7,0.3
3,3,3,1,2,2,0,0,3,2,1,2,2,3,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.1,0.9
17,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
10,0,4,0,3,0,0,0,0,0,0,0,0,0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,1.0
20,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
13,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
12,0,11,0,0,0,3,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,1.0
15,0,13,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
14,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
5,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
11,0,12,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
7,0,10,0,0,0,0,2,0,0,0,0,0,0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,1.0
2,2,2,2,0,1,2,0,2,3,3,0,3,2,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.1,0.9
8,0,7,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,1.0
6,0,8,0,0,0,3,0,0,0,0,0,0,0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,1.0
19,0,19,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,9,1,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.1,0.9
4,0,5,0,0,0,0,0,0,0,0,3,0,0,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,1.0
10,0,8,0,0,0,0,0,2,0,0,0,0,0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,1.0
13,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
11,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
2,1,1,9,1,1,3,1,0,1,1,2,1,1,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.7272727272727273,0.2727272727272727
8,0,13,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
14,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
19,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
17,0,19,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
12,0,12,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,2,2,2,2,0,1,2,0,2,3,3,0,3,0.25,0.16666666666666666,0.3333333333333333,0.25,0.09090909090909091,0.9090909090909091
20,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,7,0,0,0,0,0,0,0,0,0,0,0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,1.0
5,3,4,0,0,3,0,0,0,0,0,0,0,0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,1.0
3,0,3,1,3,2,2,0,0,3,2,1,2,2,0.25,0.08333333333333333,0.4166666666666667,0.25,0.09090909090909091,0.9090909090909091
15,0,11,0,0,0,0,3,0,0,0,0,0,0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,1.0
6,0,9,0,0,0,0,3,0,0,0,0,0,0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,1.0
4,0,10,1,0,0,0,0,1,0,0,0,0,0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.09090909090909091,0.9090909090909091
7,0,5,0,0,0,0,0,0,0,0,0,3,0,0.8333333333333334,0.0,0.08333333333333333,0.08333333333333333,0.0,1.0
2,0,3,1,0,3,2,2,0,0,3,2,1,2,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.08333333333333333,0.9166666666666666
5,0,6,0,3,0,3,0,0,0,0,0,0,0,0.8461538461538461,0.0,0.0,0.15384615384615385,0.0,1.0
7,0,12,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,0,7,0,0,0,0,0,0,2,0,0,0,0,0.9230769230769231,0.0,0.07692307692307693,0.0,0.0,1.0
17,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
6,1,1,10,1,1,1,3,1,0,1,1,2,1,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.75,0.25
14,0,8,0,0,0,0,0,0,0,0,0,0,0,0.9230769230769231,0.0,0.0,0.07692307692307693,0.0,1.0
10,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,2,2,2,2,0,1,2,0,2,3,3,0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.08333333333333333,0.9166666666666666
3,2,4,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,11,0,0,0,0,0,3,0,0,0,0,0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,1.0
4,0,9,0,0,0,0,0,3,0,0,0,0,0,0.9230769230769231,0.0,0.0,0.07692307692307693,0.0,1.0
13,0,19,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
19,0,10,1,0,0,0,0,0,1,0,0,0,0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.08333333333333333,0.9166666666666666
12,0,5,0,0,0,0,0,0,0,0,0,0,3,0.8461538461538461,0.0,0.07692307692307693,0.07692307692307693,0.0,1.0
11,3,13,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,1,11,1,1,1,1,3,1,0,1,1,2,0.14285714285714285,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.7692307692307693,0.23076923076923078
20,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
4,3,9,0,0,0,0,0,0,3,0,0,0,0,0.9285714285714286,0.0,0.0,0.07142857142857142,0.0,1.0
14,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
11,0,13,0,3,0,0,0,0,0,0,0,0,0,0.9285714285714286,0.0,0.0,0.07142857142857142,0.0,1.0
9,0,7,0,0,0,0,0,0,0,0,0,0,0,0.9285714285714286,0.0,0.0,0.07142857142857142,0.0,1.0
17,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,0,19,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
2,0,2,2,0,2,2,0,1,2,0,2,3,3,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.07692307692307693,0.9230769230769231
16,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,10,1,0,0,0,0,0,0,1,0,0,0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.07692307692307693,0.9230769230769231
6,0,4,0,0,3,0,3,0,0,0,0,0,0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,1.0
7,0,12,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
19,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
5,0,5,0,2,0,0,0,0,0,0,0,0,0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,1.0
12,0,6,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.0,0.07142857142857142,0.07142857142857142,0.0,1.0
15,0,8,0,0,0,0,0,0,0,2,0,0,0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,1.0
3,2,3,1,0,0,3,2,2,0,0,3,2,1,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.07692307692307693,0.9230769230769231
10,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
13,0,11,0,0,0,0,0,0,3,0,0,0,0,0.9230769230769231,0.0,0.0,0.07692307692307693,0.0,1.0
5,1,4,1,0,2,0,0,0,0,0,0,0,0,0.9230769230769231,0.0,0.07692307692307693,0.0,0.0,1.0
11,2,12,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,11,1,0,0,0,0,0,0,0,1,0,0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.07142857142857142,0.9285714285714286
1,0,2,2,0,0,2,2,0,1,2,0,2,3,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.07142857142857142,0.9285714285714286
19,0,9,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0,1.0
18,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
4,0,6,0,0,0,0,0,0,0,0,0,0,0,0.8666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,1.0
13,0,13,0,0,3,0,0,0,0,0,0,0,0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0,1.0
14,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
7,0,5,0,0,0,3,0,3,0,0,0,0,0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,1.0
16,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
2,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,7,0,0,0,0,0,0,0,0,2,0,0,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0,1.0
6,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
3,0,3,1,2,0,0,3,2,2,0,0,3,2,0.3333333333333333,0.06666666666666667,0.4,0.2,0.07142857142857142,0.9285714285714286
10,3,10,0,0,0,0,0,0,0,3,0,0,0,0.9285714285714286,0.0,0.0,0.07142857142857142,0.0,1.0
12,0,8,0,3,0,0,0,0,0,3,0,0,0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,1.0
3,3,1,11,1,1,1,1,1,3,1,0,1,1,0.13333333333333333,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.7857142857142857,0.21428571428571427
9,0,10,1,0,0,0,0,0,0,0,0,1,0,0.9375,0.0625,0.0,0.0,0.06666666666666667,0.9333333333333333
14,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
2,2,2,2,0,0,0,2,2,0,1,2,0,2,0.375,0.125,0.3125,0.1875,0.06666666666666667,0.9333333333333333
11,0,5,0,0,0,0,3,0,3,0,0,0,0,0.875,0.0,0.0,0.125,0.0,1.0
10,0,12,0,2,0,0,0,0,0,0,0,0,0,0.9375,0.0,0.0625,0.0,0.0,1.0
19,0,4,1,1,0,2,0,0,0,0,0,0,0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.07692307692307693,0.9230769230769231
8,0,11,0,3,0,0,0,0,0,0,3,0,0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,1.0
18,0,21,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,3,2,0,2,0,0,3,2,2,0,0,3,0.375,0.0625,0.375,0.1875,0.06666666666666667,0.9333333333333333
4,0,9,0,0,0,0,0,0,0,0,0,0,0,0.9375,0.0,0.0,0.0625,0.0,1.0
5,0,7,0,0,3,0,0,0,0,0,3,0,0,0.875,0.0,0.0,0.125,0.0,1.0
16,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
12,0,8,0,0,0,0,0,0,0,0,0,0,0,0.875,0.0,0.0625,0.0625,0.0,1.0
7,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
6,0,6,0,0,0,0,0,0,0,0,0,2,0,0.9375,0.0,0.0625,0.0,0.0,1.0
13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.9375,0.0,0.0,0.0625,0.0,1.0
0,0,17,0,0,0,0,0,0,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
4,0,4,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,0,11,0,0,0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
14,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
7,3,3,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
19,0,19,0,0,0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
10,0,10,0,0,0,0,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
5,0,9,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,5,0,3,0,2,0,0,0,2,2,0,1,0.5,0.0,0.0,0.5,0.0,1.0
17,0,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,12,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
2,0,8,0,0,0,0,1,0,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
6,0,7,0,0,0,0,0,0,0,3,0,3,0,1.0,0.0,0.0,0.0,0.0,1.0
18,0,18,0,0,0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
15,0,13,0,0,3,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.5,0.0,1.0
12,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
3,1,2,1,2,2,1,0,2,0,0,3,2,2,0.0,0.0,1.0,0.0,0.0,1.0
11,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,2,1,1,1,1,3,1,1,1,1,1,3,1,0.0,1.0,0.0,0.0,1.0,0.0
2,1,1,2,2,1,1,3,1,1,1,1,1,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5
4,0,6,0,0,0,0,0,1,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
13,0,12,0,0,0,3,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0
18,0,20,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,7,0,0,0,0,0,0,0,0,3,0,3,1.0,0.0,0.0,0.0,0.0,1.0
5,0,8,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,0,19,0,0,0,0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
17,0,11,0,0,0,0,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
10,0,16,0,0,0,0,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
12,0,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,3,4,0,0,3,0,2,0,0,0,2,2,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0
14,0,13,0,0,0,0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
7,0,3,0,3,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0
15,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
6,0,9,0,0,0,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,10,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
3,2,2,1,1,2,2,1,0,2,0,0,3,2,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5
11,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
19,0,18,0,0,0,0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
13,0,16,0,0,0,0,0,0,0,0,3,0,0,1.0,0.0,0.0,0.0,0.0,1.0
11,0,11,0,0,0,0,0,0,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,4,0,0,3,0,0,0,0,0,0,0,0,0.75,0.0,0.0,0.25,0.0,1.0
16,0,13,0,0,0,0,0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
20,0,20,0,0,0,0,0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
4,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
2,2,2,1,2,1,2,2,1,0,2,0,0,3,0.0,0.25,0.75,0.0,0.3333333333333333,0.6666666666666666
1,1,1,3,1,2,1,1,3,1,1,1,1,1,0.0,0.75,0.25,0.0,0.6666666666666666,0.3333333333333333
19,0,19,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
14,0,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
7,0,7,0,0,0,0,0,0,0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,1.0
12,0,10,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
3,3,3,0,3,0,3,0,2,0,0,0,2,2,0.5,0.0,0.0,0.5,0.0,1.0
17,0,14,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
5,0,9,0,0,0,0,0,0,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,0,18,0,0,0,0,0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
6,0,8,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
8,0,6,0,0,0,0,0,0,1,0,2,0,0,1.0,0.0,0.0,0.0,0.0,1.0
10,0,12,0,0,0,0,3,0,0,0,0,0,0,0.75,0.0,0.0,0.25,0.0,1.0
11,0,10,0,0,0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
6,0,9,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
12,0,8,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,1,1,2,2,2,1,2,2,1,0,2,0,0,0.0,0.2,0.8,0.0,0.25,0.75
18,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
4,2,7,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
17,0,13,0,0,0,0,0,3,0,0,0,0,0,0.8,0.0,0.0,0.2,0.0,1.0
9,0,5,0,0,0,0,0,0,0,1,0,2,0,1.0,0.0,0.0,0.0,0.0,1.0
13,0,12,0,0,0,0,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
5,3,3,0,0,0,3,0,0,0,0,0,0,0,0.8,0.0,0.0,0.2,0.0,1.0
19,0,20,0,0,0,0,0,0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
8,0,11,0,0,0,0,0,0,0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,1.0
10,0,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,0,14,0,0,0,0,0,0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
15,0,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,0,19,0,0,0,0,0,0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
7,0,2,3,1,1,2,1,1,3,1,1,1,1,0.0,0.8,0.2,0.0,0.75,0.25
3,0,4,0,3,3,0,3,0,2,0,0,0,2,0.4,0.0,0.0,0.6,0.0,1.0
14,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
13,0,10,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
6,1,3,1,0,0,0,0,0,0,0,1,0,2,1.0,0.0,0.0,0.0,0.0,1.0
11,2,9,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,1.0
12,0,12,0,0,0,0,0,0,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,0,4,0,3,0,0,3,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0
7,0,14,0,0,0,0,0,0,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0
2,0,2,3,0,1,1,2,1,1,3,1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.6,0.4
10,0,6,0,0,3,3,0,3,0,2,0,0,0,0.5,0.0,0.0,0.5,0.0,1.0
20,0,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,0,18,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
17,0,17,0,0,0,0,0,0,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0
4,3,8,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,0,19,0,0,0,0,0,0,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0
14,0,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
